longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,price_income_ratio
-116.96,32.86,14,3064,496.0,1681,503,4.4347,160300,<1H OCEAN,3.614675175321893
-116.96,32.87,17,4713,740.0,2531,723,4.8286,158500,<1H OCEAN,3.282524955473636
-116.98,32.88,12,7320,1279.0,4048,1249,4.3952,151700,<1H OCEAN,3.451492537313433
-116.98,32.86,19,2121,341.0,1236,353,4.7717,153200,<1H OCEAN,3.210595804430287
-116.98,32.86,16,7718,1423.0,4383,1394,4.0693,146400,<1H OCEAN,3.5976703609957488
-117.0,32.87,18,11544,1979.0,6296,1923,4.4904,150400,<1H OCEAN,3.349367539640121
-117.01,32.85,23,2592,414.0,1401,431,5.4903,151400,<1H OCEAN,2.7575906598910804
-117.0,32.85,24,1888,319.0,950,319,5.282,140800,<1H OCEAN,2.6656569481257097
-116.95,32.83,14,12517,2506.0,6389,2333,3.3081,168700,<1H OCEAN,5.099604002297391
-116.95,32.84,31,1307,,752,231,3.4286,129400,<1H OCEAN,3.7741352155398706
-116.93,32.85,15,3273,895.0,1872,842,2.5388,119000,<1H OCEAN,4.687253820702694
-116.93,32.85,5,4116,990.0,2770,905,3.1142,150000,<1H OCEAN,4.816646329715497
-116.94,32.85,31,1293,232.0,599,228,4.7578,161000,<1H OCEAN,3.3839169363991766
-116.94,32.84,32,1607,253.0,778,262,4.5278,166300,<1H OCEAN,3.672865409249525
-116.94,32.83,38,1701,317.0,872,304,3.7831,147800,<1H OCEAN,3.906848880547699
-116.88,32.86,9,3049,471.0,1527,515,5.0733,196600,<1H OCEAN,3.8751897187235134
-116.86,32.87,17,5799,921.0,2630,843,5.0524,285400,<1H OCEAN,5.648800570026127
-116.84,32.86,16,2502,532.0,1211,494,3.2516,202100,<1H OCEAN,6.21540164841924
-116.89,32.85,16,1743,333.0,652,322,2.8906,158300,<1H OCEAN,5.4763716875389195
-116.91,32.87,14,3048,597.0,1690,576,4.3818,147100,<1H OCEAN,3.3570678716509197
-116.91,32.86,10,3699,838.0,2310,759,2.5365,139500,<1H OCEAN,5.499704316972205
-116.91,32.86,15,3153,628.0,1633,527,3.6898,131000,<1H OCEAN,3.5503279310531735
-116.92,32.86,11,2204,518.0,1472,497,2.3693,127000,<1H OCEAN,5.360232980205124
-116.93,32.83,19,3038,529.0,1463,509,3.944,172500,<1H OCEAN,4.373732251521298
-116.93,32.83,21,1283,278.0,684,289,2.3203,163500,<1H OCEAN,7.046502607421454
-116.92,32.82,17,2492,494.0,1278,439,2.8875,155700,<1H OCEAN,5.392207792207792
-116.92,32.85,23,1378,269.0,767,266,4.0625,145000,<1H OCEAN,3.5692307692307694
-116.92,32.84,16,4675,834.0,2188,817,4.6674,178000,<1H OCEAN,3.813686420705318
-116.91,32.83,16,5203,,2515,862,4.105,174400,<1H OCEAN,4.248477466504262
-116.92,32.82,16,2784,468.0,1458,465,4.0048,184600,<1H OCEAN,4.609468637634838
-116.91,32.85,21,4152,703.0,2255,697,4.5096,159500,<1H OCEAN,3.5368990597835728
-116.89,32.85,15,3560,593.0,1757,574,5.1185,185300,<1H OCEAN,3.6202012308293448
-116.9,32.84,18,3612,737.0,1864,713,2.7069,153800,<1H OCEAN,5.681776201558979
-116.89,32.82,18,2515,443.0,1442,449,5.0201,154400,<1H OCEAN,3.0756359435071015
-116.9,32.84,18,4215,810.0,2104,773,4.0873,146900,<1H OCEAN,3.5940596481785043
-116.91,32.82,14,1978,424.0,1085,387,3.8073,170100,<1H OCEAN,4.467733039161611
-116.96,32.9,16,3047,495.0,1507,499,5.3008,186500,<1H OCEAN,3.518336854814368
-116.94,32.89,24,2541,381.0,1078,372,5.2542,227800,<1H OCEAN,4.335579155723041
-116.94,32.87,24,2824,441.0,1480,471,5.2614,177200,<1H OCEAN,3.3679248869122285
-116.93,32.87,17,3722,670.0,1561,604,3.6027,211900,<1H OCEAN,5.881699836233936
-116.9,32.9,19,3090,552.0,1621,520,4.0806,189200,<1H OCEAN,4.636573052982405
-116.84,32.92,20,1066,219.0,536,173,3.1607,119300,<1H OCEAN,3.77448033663429
-117.05,33.01,19,3558,588.0,1439,578,4.625,211100,<1H OCEAN,4.564324324324324
-117.05,33.01,17,3430,425.0,1468,433,10.6186,429300,<1H OCEAN,4.042905844461605
-117.04,33.01,28,922,107.0,314,97,8.4721,342300,<1H OCEAN,4.040320581673965
-117.03,33.0,6,6139,793.0,2693,770,7.7569,387400,<1H OCEAN,4.994263172143511
-117.04,32.99,6,9518,1418.0,4413,1275,6.6012,314900,<1H OCEAN,4.770344785796522
-117.04,32.98,16,1332,196.0,640,193,6.0226,192900,<1H OCEAN,3.2029356092053267
-117.06,32.99,16,1306,196.0,713,222,6.2683,180700,<1H OCEAN,2.8827592808257423
-117.05,32.97,17,9911,1436.0,4763,1414,5.5882,194300,<1H OCEAN,3.476969328227337
-117.05,32.96,18,3593,661.0,1992,626,4.8295,165800,<1H OCEAN,3.433067605342168
-117.04,32.97,13,6711,1256.0,3683,1220,4.5746,175700,<1H OCEAN,3.840772963756394
-117.03,32.97,16,3936,694.0,1935,659,4.5625,231200,<1H OCEAN,5.067397260273973
-117.03,32.96,16,3424,698.0,1940,645,4.121,182100,<1H OCEAN,4.418830380975491
-116.99,32.96,17,5509,866.0,2748,817,4.8854,181300,<1H OCEAN,3.71105743644328
-117.02,32.95,25,1909,334.0,1043,322,3.7784,160100,<1H OCEAN,4.237243277577811
-117.03,32.95,19,4500,815.0,2456,782,4.5032,168900,<1H OCEAN,3.7506661929294722
-117.05,32.95,17,3039,555.0,1297,552,3.9531,178600,<1H OCEAN,4.517973236194379
-117.05,32.95,17,4814,1091.0,3013,1078,3.2369,167800,<1H OCEAN,5.183972319194291
-117.06,33.02,24,830,190.0,279,196,1.9176,121100,<1H OCEAN,6.315185648727576
-117.06,33.01,24,2618,485.0,726,443,3.5192,159100,<1H OCEAN,4.5209138440554675
-117.07,33.01,25,2120,381.0,588,359,3.1187,169400,<1H OCEAN,5.43175040882419
-117.07,33.02,17,2863,665.0,715,467,2.6048,148200,<1H OCEAN,5.689496314496314
-117.06,33.04,17,1785,255.0,667,277,5.7382,278000,<1H OCEAN,4.844724826600676
-117.06,33.03,23,2023,309.0,678,340,7.0913,265400,<1H OCEAN,3.742614189217774
-117.07,33.03,14,6665,1231.0,2026,1001,5.09,268500,<1H OCEAN,5.275049115913556
-117.07,33.03,15,1095,158.0,361,176,6.8099,328200,<1H OCEAN,4.81945403016197
-117.08,33.03,10,2296,450.0,818,405,4.3424,160600,<1H OCEAN,3.6984156226971265
-117.07,33.04,4,2271,578.0,926,391,3.6437,210100,<1H OCEAN,5.76611685923649
-117.08,33.03,15,3023,623.0,1283,559,3.3724,137900,<1H OCEAN,4.089076028940814
-117.08,33.03,17,987,142.0,463,152,5.8747,229300,<1H OCEAN,3.9031780346230445
-117.08,33.03,18,1339,284.0,761,290,5.3074,137200,<1H OCEAN,2.5850699024004222
-117.09,33.03,17,2786,396.0,1228,396,6.4211,220700,<1H OCEAN,3.4371057918425194
-117.08,33.04,10,2577,347.0,1193,365,6.53,264100,<1H OCEAN,4.044410413476263
-117.15,33.02,4,15029,2279.0,5613,1696,7.2731,450400,NEAR OCEAN,6.192682625015468
-117.1,32.97,17,3167,861.0,2098,828,2.4459,85800,<1H OCEAN,3.5079111983319025
-117.1,32.96,7,3619,770.0,1134,482,4.1279,167600,<1H OCEAN,4.060175876353594
-117.05,33.05,6,7916,1293.0,2741,1204,5.6436,278600,<1H OCEAN,4.9365653129208305
-117.05,33.04,12,1840,254.0,580,234,6.7769,400000,<1H OCEAN,5.9024037539287875
-117.05,33.03,14,5180,1051.0,1639,991,4.5,222200,<1H OCEAN,4.937777777777778
-117.05,33.03,16,87,20.0,32,21,4.3571,144600,<1H OCEAN,3.318721167749191
-117.06,33.02,17,2635,389.0,994,359,5.8966,261500,<1H OCEAN,4.434759013668894
-117.05,33.02,18,917,121.0,388,131,6.3517,260100,<1H OCEAN,4.0949667018278575
-117.01,33.04,13,4595,567.0,1643,544,7.7684,362300,<1H OCEAN,4.663766026466196
-117.04,33.03,16,2852,435.0,1083,448,6.3761,296200,<1H OCEAN,4.645472938002855
-117.01,32.99,8,3372,430.0,1536,448,8.4284,378300,<1H OCEAN,4.488396374163543
-116.99,33.01,11,1412,185.0,529,166,7.7517,500001,<1H OCEAN,6.450210921475289
-117.09,32.91,9,2012,316.0,802,289,6.5706,255700,<1H OCEAN,3.891577633701641
-117.09,32.91,16,2005,266.0,827,270,7.0546,282200,<1H OCEAN,4.000226802370085
-117.09,32.9,16,1989,290.0,814,291,6.2715,255100,<1H OCEAN,4.067607430439289
-117.1,32.9,16,2994,445.0,1047,437,5.149,184300,<1H OCEAN,3.5793357933579335
-117.11,32.9,16,2043,388.0,705,352,4.4766,161500,<1H OCEAN,3.60764866193093
-117.11,32.91,15,1840,235.0,855,241,7.5992,310600,<1H OCEAN,4.087272344457311
-117.08,32.91,16,1653,228.0,690,224,6.5853,248400,<1H OCEAN,3.7720377203772038
-117.08,32.93,5,14944,2490.0,6600,2407,6.0857,308300,<1H OCEAN,5.065974333273083
-117.08,32.91,9,1547,218.0,683,231,7.5604,327900,<1H OCEAN,4.337072112586636
-117.07,33.01,5,5870,977.0,1917,842,5.1998,294100,<1H OCEAN,5.655986768721874
-117.06,33.01,9,2470,417.0,904,427,4.4219,209200,<1H OCEAN,4.7309979872905314
-117.07,33.0,4,6242,1258.0,2211,1116,4.25,281600,<1H OCEAN,6.625882352941177
-117.07,33.0,4,9153,1866.0,3775,1698,4.955,241500,<1H OCEAN,4.873864783047427
-117.08,33.01,5,5659,931.0,2565,902,6.1949,238700,<1H OCEAN,3.8531695426883408
-117.09,32.99,16,2175,327.0,1037,326,5.1909,201400,<1H OCEAN,3.8798666897840453
-117.09,32.99,18,3215,588.0,1618,509,4.6028,216800,<1H OCEAN,4.710176414356479
-117.09,32.98,23,1125,273.0,687,308,2.3182,268800,<1H OCEAN,11.59520317487706
-117.12,32.96,16,3050,559.0,1444,512,5.2463,156300,<1H OCEAN,2.9792425137716103
-117.11,32.97,9,1531,242.0,850,240,6.0862,263600,<1H OCEAN,4.331109723637081
-117.1,33.0,5,15502,2613.0,7417,2358,5.9094,261100,<1H OCEAN,4.418384269130538
-117.11,32.95,11,4694,824.0,2223,783,4.9485,231800,<1H OCEAN,4.684247751843993
-117.12,32.95,8,3670,536.0,1723,592,6.3542,218100,<1H OCEAN,3.432375436719021
-117.12,32.96,15,2869,405.0,1526,402,6.0175,238300,<1H OCEAN,3.9601163273784796
-117.12,32.95,4,9018,1572.0,4438,1498,4.988,263700,<1H OCEAN,5.286688051323175
-117.08,32.97,3,17466,3336.0,7644,2895,5.4584,246500,<1H OCEAN,4.515975377399971
-117.06,32.97,17,4754,877.0,2412,832,4.3548,192300,<1H OCEAN,4.415817029484707
-117.25,33.06,6,9859,1448.0,4194,1401,6.439,296200,NEAR OCEAN,4.600093182171144
-117.25,33.05,16,2794,476.0,1387,442,4.3286,213400,NEAR OCEAN,4.930000462043155
-117.26,33.05,14,2323,373.0,1057,372,6.2513,240900,NEAR OCEAN,3.853598451522084
-117.26,33.06,11,2660,352.0,1226,366,7.6832,319800,NEAR OCEAN,4.162328196584756
-117.24,33.05,15,3029,555.0,1559,546,5.3129,169200,NEAR OCEAN,3.1847013871896706
-117.24,33.05,11,5827,882.0,2588,842,6.4027,344200,NEAR OCEAN,5.3758570603026845
-117.2,33.07,5,10394,1617.0,4496,1553,5.9289,411300,NEAR OCEAN,6.93720588979406
-117.16,33.06,16,1988,279.0,770,252,5.8661,404500,NEAR OCEAN,6.895552411312456
-117.21,33.03,20,3370,433.0,1020,408,11.0911,500001,NEAR OCEAN,4.508128138777939
-117.18,33.02,15,3540,453.0,1364,425,13.6623,500001,NEAR OCEAN,3.6597132254452034
-117.21,33.02,26,3194,454.0,1032,406,10.156,500001,NEAR OCEAN,4.923207955888145
-117.23,33.01,18,3961,511.0,1541,470,11.1118,500001,NEAR OCEAN,4.499730016738962
-117.26,32.97,25,2582,495.0,1088,471,6.4651,500001,NEAR OCEAN,7.733847890983899
-117.26,32.96,36,1721,264.0,710,282,10.1768,500001,NEAR OCEAN,4.913145586038834
-117.26,32.95,34,1651,273.0,650,271,5.6582,500001,NEAR OCEAN,8.836750203244849
-117.26,32.95,22,5484,1227.0,1947,1012,4.4375,500001,NEAR OCEAN,11.267628169014085
-117.3,32.96,30,1226,205.0,380,151,4.2875,500001,NEAR OCEAN,11.661830903790088
-117.25,33.01,16,3892,520.0,1454,524,7.7317,396000,NEAR OCEAN,5.121771408616475
-117.24,33.0,16,2512,356.0,795,353,7.5975,369100,NEAR OCEAN,4.858177031918395
-117.23,32.99,17,2718,326.0,1011,319,15.0001,500001,NEAR OCEAN,3.3333177778814806
-117.25,32.99,10,4926,749.0,1478,634,7.472,439900,NEAR OCEAN,5.887312633832977
-117.25,33.0,14,2518,458.0,931,414,5.8393,485300,NEAR OCEAN,8.310927679687634
-117.26,33.0,31,2695,491.0,1059,451,4.7841,393500,NEAR OCEAN,8.225162517505906
-117.27,33.0,36,2426,454.0,1085,420,5.1523,387800,NEAR OCEAN,7.526735632630087
-117.31,33.0,30,1631,310.0,665,297,6.8443,492500,NEAR OCEAN,7.195768741872799
-117.26,32.99,16,2127,512.0,1532,499,2.7348,231300,NEAR OCEAN,8.45765686704695
-117.27,32.99,21,3318,578.0,1273,538,5.5922,382100,NEAR OCEAN,6.832731304316727
-117.26,32.98,12,3900,977.0,1690,892,4.125,226900,NEAR OCEAN,5.500606060606061
-117.31,32.98,17,2789,648.0,849,345,4.1012,244700,NEAR OCEAN,5.966546376670242
-117.27,32.98,17,1853,392.0,351,208,5.2742,230700,NEAR OCEAN,4.3741230897576875
-117.32,33.01,29,3584,712.0,1619,667,4.125,394400,NEAR OCEAN,9.56121212121212
-117.28,33.02,21,2736,585.0,1251,576,4.2356,347700,NEAR OCEAN,8.208990461799981
-117.27,33.02,13,5723,1242.0,2450,1140,4.7179,376700,NEAR OCEAN,7.9844846223955575
-117.26,33.04,18,2229,346.0,1088,352,6.3525,278300,NEAR OCEAN,4.380952380952381
-117.26,33.04,16,3109,450.0,1433,453,6.6319,269600,NEAR OCEAN,4.065200018094362
-117.24,33.04,13,3498,663.0,1412,618,3.212,147600,NEAR OCEAN,4.595267745952677
-117.25,33.03,6,3416,493.0,1319,467,6.9326,324600,NEAR OCEAN,4.682226004673571
-117.27,33.03,25,1787,311.0,1108,311,3.9826,215800,NEAR OCEAN,5.41857078290564
-117.27,33.03,16,2240,443.0,1104,416,3.5313,148700,NEAR OCEAN,4.2109138277688105
-117.26,33.02,9,4632,759.0,1724,685,6.3712,369800,NEAR OCEAN,5.804244098442993
-117.27,33.03,19,2899,499.0,1356,512,4.87,220900,NEAR OCEAN,4.535934291581109
-117.27,33.02,21,2144,340.0,928,344,5.798,286100,NEAR OCEAN,4.934460158675405
-117.29,33.05,28,1146,338.0,672,292,3.1667,300000,NEAR OCEAN,9.473584488584331
-117.28,33.04,12,4459,928.0,2471,888,3.5179,252700,NEAR OCEAN,7.183262741976748
-117.27,33.04,27,1839,392.0,1302,404,3.55,214600,NEAR OCEAN,6.045070422535211
-117.29,33.04,30,2750,555.0,1281,520,4.7333,286900,NEAR OCEAN,6.061310290917541
-117.33,33.03,31,1171,321.0,603,267,2.8611,314300,NEAR OCEAN,10.985285379749048
-117.3,33.07,14,2670,426.0,1034,407,6.4247,295100,NEAR OCEAN,4.593210577925818
-117.29,33.08,18,3225,515.0,1463,476,5.7787,346700,NEAR OCEAN,5.999619291536159
-117.27,33.08,7,2949,447.0,1335,426,6.0922,342400,NEAR OCEAN,5.620301368963593
-117.29,33.06,20,2110,335.0,1008,325,6.1509,338700,NEAR OCEAN,5.506511242257231
-117.28,33.06,8,4172,1022.0,2585,941,4.0118,245800,NEAR OCEAN,6.126925569569769
-117.27,33.06,7,3686,733.0,1612,672,3.197,367100,NEAR OCEAN,11.482639974976541
-117.27,33.05,15,3333,808.0,1371,737,2.9083,122400,NEAR OCEAN,4.208644225148713
-117.3,33.08,24,2628,527.0,1389,520,4.0,343200,NEAR OCEAN,8.58
-117.34,33.06,17,2718,518.0,815,403,4.3182,357100,NEAR OCEAN,8.269649390949933
-117.31,33.07,21,2035,534.0,948,467,3.2984,369400,NEAR OCEAN,11.199369391219985
-117.3,33.07,16,3147,765.0,2165,690,3.5585,284800,NEAR OCEAN,8.003372207390754
-117.3,33.06,24,2171,511.0,870,442,3.194,276300,NEAR OCEAN,8.650594865372573
-117.3,33.06,31,2128,520.0,1049,485,4.027,290000,NEAR OCEAN,7.201390613359822
-117.3,33.05,34,1797,458.0,775,391,3.2308,331300,NEAR OCEAN,10.254426148322397
-117.33,33.17,11,10923,2041.0,4773,1858,4.0791,281300,NEAR OCEAN,6.896129048074329
-117.34,33.16,31,2851,458.0,1286,467,4.5694,243700,NEAR OCEAN,5.333304153718212
-117.33,33.16,29,3559,552.0,1533,545,4.0585,245500,NEAR OCEAN,6.049032893926326
-117.32,33.15,15,13245,2212.0,5495,2060,5.4904,262100,NEAR OCEAN,4.773786973626694
-117.32,33.12,25,2670,527.0,936,461,2.7717,354000,NEAR OCEAN,12.771945015694339
-117.31,33.1,15,2392,446.0,747,421,3.5341,500001,NEAR OCEAN,14.147901870348887
-117.29,33.13,4,617,105.0,224,105,3.9205,183000,NEAR OCEAN,4.667771967861242
-117.31,33.11,7,7974,1703.0,2904,1550,4.1282,188100,NEAR OCEAN,4.556465287534519
-117.29,33.12,4,1380,322.0,755,286,4.7961,168800,NEAR OCEAN,3.5195262817706054
-117.29,33.1,6,6091,1018.0,2064,957,5.1837,259800,NEAR OCEAN,5.011864112506511
-117.28,33.1,13,2644,422.0,1197,399,6.5338,267900,NEAR OCEAN,4.100217331415103
-117.35,33.17,16,4595,1341.0,2849,1197,2.478,185600,NEAR OCEAN,7.489911218724777
-117.34,33.16,24,1006,277.0,610,246,2.25,187500,NEAR OCEAN,8.333333333333334
-117.34,33.15,19,5710,1423.0,4163,1406,3.0306,178500,NEAR OCEAN,5.889922787566817
-117.35,33.16,22,1331,305.0,580,193,3.975,500001,NEAR OCEAN,12.578641509433963
-117.35,33.16,10,1684,515.0,902,449,3.7891,206300,NEAR OCEAN,5.444564672349634
-117.34,33.15,17,4505,1140.0,2111,1062,3.3536,283300,NEAR OCEAN,8.447638358778626
-117.36,33.18,26,5550,1153.0,2372,1058,2.5509,181800,NEAR OCEAN,7.126896389509585
-117.36,33.18,39,1546,291.0,833,308,2.8893,185400,NEAR OCEAN,6.4167791506593295
-117.35,33.17,36,1977,423.0,812,387,3.625,198000,NEAR OCEAN,5.462068965517242
-117.36,33.17,24,2046,442.0,812,367,2.3182,500001,NEAR OCEAN,21.568501423518246
-117.37,33.18,19,1931,509.0,855,394,2.6979,266700,NEAR OCEAN,9.885466473924161
-117.37,33.19,23,4104,1274.0,4729,1187,1.8214,173800,NEAR OCEAN,9.542110464477874
-117.37,33.19,33,2205,453.0,1138,439,2.8819,208600,NEAR OCEAN,7.238280301190187
-117.37,33.19,18,975,382.0,650,286,1.9562,192500,NEAR OCEAN,9.840507105612923
-117.37,33.19,38,861,213.0,486,204,4.1875,185000,NEAR OCEAN,4.417910447761194
-117.38,33.19,35,928,264.0,538,248,2.4583,197900,NEAR OCEAN,8.050278647846072
-117.38,33.14,14,5039,1373.0,1298,696,3.209,313300,NEAR OCEAN,9.763166095356809
-117.38,33.19,26,4123,1145.0,1703,895,1.9891,500000,NEAR OCEAN,25.13699663164245
-117.38,33.2,17,1877,581.0,1288,426,1.9386,106300,NEAR OCEAN,5.483338491695037
-117.37,33.2,19,928,317.0,845,319,1.6318,187500,NEAR OCEAN,11.490378722882706
-117.38,33.19,17,353,112.0,359,118,1.5625,162500,NEAR OCEAN,10.4
-117.38,33.2,26,1427,386.0,974,317,1.3903,184400,NEAR OCEAN,13.263324462346255
-117.36,33.2,19,1926,557.0,1190,483,1.3269,166100,NEAR OCEAN,12.517898862009194
-117.36,33.2,19,2129,562.0,1323,525,2.9539,169900,NEAR OCEAN,5.751718067639392
-117.36,33.2,26,2447,482.0,1405,486,3.2917,150800,NEAR OCEAN,4.581219430689309
-117.35,33.2,23,3297,728.0,1793,622,2.5754,169700,NEAR OCEAN,6.58926768657296
-117.35,33.21,24,1586,262.0,912,298,4.25,150300,NEAR OCEAN,3.5364705882352943
-117.34,33.21,23,2062,376.0,1302,379,4.0109,145700,NEAR OCEAN,3.6326011618340024
-117.35,33.2,32,1251,220.0,700,232,3.9875,142900,NEAR OCEAN,3.5836990595611287
-117.34,33.21,12,5963,1372.0,3015,1124,2.7386,216100,NEAR OCEAN,7.890893157087563
-117.35,33.19,28,2823,476.0,1189,433,5.1733,198100,NEAR OCEAN,3.829277250497748
-117.34,33.19,23,3546,553.0,1533,518,5.276,224500,NEAR OCEAN,4.255117513267627
-117.33,33.19,15,3672,845.0,1827,796,2.9716,173600,NEAR OCEAN,5.841970655539104
-117.34,33.19,19,3575,525.0,1654,559,5.7409,274100,NEAR OCEAN,4.774512707066836
-117.29,33.24,5,3109,634.0,1823,578,3.1875,153800,<1H OCEAN,4.825098039215686
-117.3,33.23,13,3619,791.0,1759,806,2.765,98500,<1H OCEAN,3.5623869801084993
-117.32,33.23,24,2580,604.0,982,569,1.6402,169300,NEAR OCEAN,10.321911961955859
-117.31,33.24,6,1580,288.0,792,265,4.0469,162400,<1H OCEAN,4.01294818255949
-117.32,33.22,15,4784,1039.0,1810,986,2.4375,108900,NEAR OCEAN,4.467692307692308
-117.33,33.22,21,2868,602.0,855,559,2.7846,91200,NEAR OCEAN,3.2751562163326864
-117.32,33.22,16,1057,232.0,316,221,2.7417,91700,NEAR OCEAN,3.3446401867454503
-117.33,33.21,17,1246,300.0,424,288,2.2882,85800,NEAR OCEAN,3.7496722314483004
-117.3,33.22,4,14960,2988.0,6666,2612,3.7568,184100,NEAR OCEAN,4.900447189097104
-117.31,33.19,11,20944,3753.0,8738,3441,4.3762,215500,NEAR OCEAN,4.924363603125999
-117.29,33.2,16,2150,461.0,1428,407,2.4754,157300,NEAR OCEAN,6.35452856104064
-117.31,33.18,16,1835,430.0,599,399,2.0147,87700,NEAR OCEAN,4.353005410234775
-117.29,33.19,18,6235,1233.0,4127,1162,3.0704,151600,NEAR OCEAN,4.937467430953622
-117.28,33.2,20,4835,854.0,2983,834,4.3428,152100,NEAR OCEAN,3.502348715114672
-117.37,33.22,35,2204,482.0,1435,462,3.676,125600,NEAR OCEAN,3.4167573449401525
-117.35,33.23,4,1837,287.0,934,277,3.8958,189800,NEAR OCEAN,4.871913342574054
-117.35,33.21,18,2971,606.0,2051,493,2.675,117100,NEAR OCEAN,4.377570093457944
-117.38,33.21,31,1502,367.0,1514,342,2.6442,103300,NEAR OCEAN,3.9066636411769156
-117.37,33.2,29,1315,311.0,1425,306,2.0272,99600,NEAR OCEAN,4.913180741910024
-117.28,33.28,13,6131,1040.0,4049,940,3.8156,150700,<1H OCEAN,3.949575427193626
-117.25,33.3,14,2513,351.0,1151,357,6.3054,359000,<1H OCEAN,5.693532527674692
-117.26,33.26,9,4609,798.0,2582,746,4.3429,173900,<1H OCEAN,4.004236800294734
-117.3,33.26,23,1678,275.0,1227,264,4.1713,133800,<1H OCEAN,3.2076331119794794
-117.3,33.25,22,2329,419.0,1456,381,3.7933,131000,<1H OCEAN,3.4534574117523
-117.31,33.25,14,3483,764.0,2140,687,3.125,102300,<1H OCEAN,3.2736
-117.31,33.25,13,3075,630.0,1843,674,2.8558,97100,<1H OCEAN,3.4000980460816583
-117.32,33.25,7,2499,420.0,1314,398,4.85,186900,<1H OCEAN,3.8536082474226805
-117.32,33.25,7,8206,1523.0,4399,1423,3.6301,170900,<1H OCEAN,4.707859287622931
-117.34,33.23,11,3737,757.0,2212,727,3.1062,141000,NEAR OCEAN,4.539308479814564
-117.33,33.23,15,2919,592.0,1130,579,2.5872,155600,NEAR OCEAN,6.014223871366728
-117.33,33.23,15,1905,416.0,1258,388,3.33,127900,NEAR OCEAN,3.840840840840841
-117.33,33.24,13,4543,881.0,2298,870,2.9386,143400,NEAR OCEAN,4.879874770298782
-117.42,33.35,14,25135,4819.0,35682,4769,2.5729,134400,<1H OCEAN,5.223677562283804
-117.24,33.34,17,2866,442.0,1354,431,4.5764,257300,<1H OCEAN,5.62232322349445
-117.22,33.36,16,3165,482.0,1351,452,4.605,263300,<1H OCEAN,5.717698154180238
-117.22,33.31,12,2924,433.0,1193,394,6.2475,331300,<1H OCEAN,5.302921168467387
-117.21,33.34,10,5294,817.0,2312,810,5.4563,325700,<1H OCEAN,5.969246559023514
-117.19,33.34,15,3310,488.0,1104,460,6.1009,314400,<1H OCEAN,5.153338032093625
-117.17,33.34,15,3313,679.0,1022,564,2.7986,189900,<1H OCEAN,6.785535624955335
-117.2,33.29,12,6358,1182.0,2778,1020,4.0357,295900,<1H OCEAN,7.332061352429566
-117.17,33.28,16,1921,312.0,862,280,5.1786,376800,<1H OCEAN,7.276097787046692
-117.25,33.38,16,3536,765.0,2007,687,3.0,146700,<1H OCEAN,4.89
-117.24,33.4,16,2704,463.0,1322,424,3.7857,227000,<1H OCEAN,5.996249042449217
-117.23,33.38,18,3339,704.0,1727,652,2.8393,173200,<1H OCEAN,6.100095093861163
-117.24,33.38,16,2792,525.0,1696,516,3.668,171200,<1H OCEAN,4.667393675027263
-117.25,33.38,17,1614,431.0,1031,389,2.0956,134400,<1H OCEAN,6.413437678946364
-117.25,33.39,22,2699,543.0,1425,491,2.375,137300,<1H OCEAN,5.781052631578947
-117.26,33.37,7,2221,548.0,1440,501,2.2368,154600,<1H OCEAN,6.911659513590844
-117.25,33.37,8,1755,530.0,1687,511,1.995,146900,<1H OCEAN,7.363408521303258
-117.24,33.37,14,4687,793.0,2436,779,4.5391,180900,<1H OCEAN,3.9853715494260977
-117.24,33.36,11,2786,480.0,1250,450,4.5,222600,<1H OCEAN,4.946666666666666
-117.25,33.36,6,3725,960.0,2833,915,2.3214,247000,<1H OCEAN,10.640130955457913
-117.34,33.46,14,1902,338.0,848,304,5.5395,273300,<1H OCEAN,4.933658272407257
-117.19,33.41,16,3031,554.0,1301,518,4.0882,296100,<1H OCEAN,7.242796340687835
-117.14,33.39,17,2889,587.0,1931,510,3.8547,208300,<1H OCEAN,5.403792772459595
-117.2,33.38,14,5392,821.0,2350,810,5.0507,291500,<1H OCEAN,5.77147722097927
-117.1,33.36,19,3518,658.0,2091,610,3.2614,168800,<1H OCEAN,5.175691420862206
-116.95,33.31,16,2921,639.0,1838,540,2.2393,117000,<1H OCEAN,5.224847050417541
-117.03,33.32,14,1088,209.0,601,193,3.8438,243800,<1H OCEAN,6.342681721213383
-117.05,33.29,17,1800,312.0,891,281,7.0177,267600,<1H OCEAN,3.81321515596278
-117.05,33.26,14,3103,569.0,1704,539,3.7644,264700,<1H OCEAN,7.031665072787164
-117.12,33.27,11,3016,601.0,1727,541,4.9375,232800,<1H OCEAN,4.714936708860759
-117.0,33.29,17,2073,313.0,573,221,8.2531,419200,<1H OCEAN,5.079303534429487
-116.98,33.26,12,5898,1002.0,3129,945,4.7647,254100,<1H OCEAN,5.332969546875983
-116.99,33.2,17,2980,539.0,1531,505,3.1553,250000,<1H OCEAN,7.923176877000603
